Sample	n_segs	frac_altered	n_extrema
TCGA-S9-A7R8-01	62	0.096570431	15
TCGA-S9-A89V-01	97	0.251497518	41
TCGA-S9-A89Z-01	111	0.448495881	50
TCGA-SA-A6C2-01	51	1.04E-05	15
TCGA-SB-A6J6-01	102	0.724254086	44
TCGA-SB-A76C-01	77	0.475344003	26
TCGA-SC-A6LM-01	175	0.173650572	103
TCGA-SC-A6LN-01	143	0.947125438	77
TCGA-SC-A6LP-01	54	0.062242327	12
TCGA-SC-A6LQ-01	76	0.243892196	30
TCGA-SC-A6LR-01	73	0.947143557	25
TCGA-SC-AA5Z-01	47	0.245957327	10
TCGA-SG-A6Z4-01	188	0.84968368	108
TCGA-SG-A6Z7-01	643	0.817345042	438
TCGA-SG-A849-01	145	0.641592501	82
TCGA-SH-A7BC-01	152	0.506136838	102
TCGA-SH-A7BD-01	185	0.78002315	124
TCGA-SH-A7BH-01	78	0.773694163	27
TCGA-SH-A9CT-01	221	0.945820229	160
TCGA-SH-A9CU-01	212	0.738047466	145
TCGA-SI-A71O-01	494	0.770577112	342
TCGA-SI-A71P-01	84	0.439581988	37
TCGA-SI-A71Q-01	709	0.627970624	524
TCGA-SI-AA8B-01	293	0.78146883	202
TCGA-SI-AA8C-01	288	0.837249549	196
TCGA-SJ-A6ZI-01	109	0.027466192	57
TCGA-SJ-A6ZJ-01	67	0.046627759	22
TCGA-SL-A6J9-01	262	0.69160781	148
TCGA-SL-A6JA-01	45	0.048798639	5
TCGA-SN-A6IS-01	126	0.409438905	68
TCGA-SN-A84W-01	117	0.947629526	57
TCGA-SN-A84X-01	161	0.945993883	78
TCGA-SN-A84Y-01	157	0.942072005	84
TCGA-SO-A8JP-01	151	0.783266559	78
TCGA-SP-A6QC-01	46	0.170726825	10
TCGA-SP-A6QD-01	71	0.15037827	26
TCGA-SP-A6QF-01	103	0.235507383	46
TCGA-SP-A6QG-01	93	0.947623746	45
TCGA-SP-A6QI-01	78	0.163322034	30
TCGA-SP-A6QJ-01	66	0.234763407	23
TCGA-SP-A6QK-01	63	0.099560883	23
TCGA-SQ-A6I4-01	47	0.087501719	10
TCGA-SQ-A6I6-01	68	0.827307984	22
TCGA-SR-A6MP-01	208	0.324797713	167
TCGA-SR-A6MQ-01	97	0.863163911	43
TCGA-SR-A6MS-01	64	0.152001593	22
TCGA-SR-A6MT-01	71	0.947734727	20
TCGA-SR-A6MU-01	70	0.228928136	28
TCGA-SR-A6MV-01	439	0.329111614	382
TCGA-SR-A6MX-01	109	0.930365952	47
TCGA-SR-A6MY-01	87	0.395792389	34
TCGA-SR-A6MZ-01	80	0.300942256	35
TCGA-SR-A6N0-01	45	0.266462564	11
TCGA-SS-A7HO-01	185	0.946985278	103
TCGA-SU-A7E7-01	88	0.047420158	36
TCGA-SW-A7EA-01	95	0.074844003	40
TCGA-SW-A7EB-01	162	0.486798567	85
TCGA-SX-A71R-01	59	0.170696229	17
TCGA-SX-A71S-01	59	0.082269871	23
TCGA-SX-A71U-01	51	0.298347311	13
TCGA-SX-A71V-01	66	0.947816884	29
TCGA-SX-A7SL-01	92	0.12804221	46
TCGA-SX-A7SM-01	51	0.137605314	13
TCGA-SX-A7SN-01	33	0.176488752	6
TCGA-SX-A7SO-01	56	0.04291897	17
TCGA-SX-A7SP-01	57	0.300870843	17
TCGA-SX-A7SQ-01	51	0.864376906	11
TCGA-SX-A7SR-01	93	0.862296696	40
TCGA-SX-A7SS-01	85	0.94772561	39
TCGA-SX-A7SU-01	49	0.081868111	11
TCGA-SY-A9G0-01	74	0.221832844	23
TCGA-SY-A9G5-01	220	0.575217976	130
TCGA-T2-A6WX-01	46	0.122651801	7
TCGA-T2-A6WZ-01	367	0.773811147	237
TCGA-T2-A6X0-01	163	0.287158894	95
TCGA-T2-A6X2-01	140	0.080589832	80
TCGA-T3-A92M-01	439	0.595272757	285
TCGA-T3-A92N-01	252	0.616747708	167
TCGA-T7-A92I-01	77	0.077917826	32
TCGA-T9-A92H-01	237	0.947693056	144
TCGA-TK-A8OK-01	165	0.101855128	101
TCGA-TM-A7C3-01	161	0.305376904	104
TCGA-TM-A7C4-01	72	0.092916475	22
TCGA-TM-A7C5-01	45	0.78617604	9
TCGA-TM-A7CA-01	37	0.057048202	4
TCGA-TM-A7CF-01	283	0.12590322	191
TCGA-TM-A84B-01	230	0.204143188	133
TCGA-TM-A84C-01	51	7.97E-06	12
TCGA-TM-A84F-01	51	0.048662187	10
TCGA-TM-A84G-01	71	0.130182392	28
TCGA-TM-A84H-01	96	0.237271238	50
TCGA-TM-A84I-01	580	0.598005427	457
TCGA-TM-A84J-01	193	0.21453948	132
TCGA-TM-A84L-01	80	0.039653482	24
TCGA-TM-A84M-01	84	0.14116348	37
TCGA-TM-A84O-01	47	0.059235277	10
TCGA-TM-A84Q-01	106	0.197602597	49
TCGA-TM-A84R-01	51	0.085319169	18
TCGA-TM-A84S-01	59	0.10448207	15
TCGA-TM-A84T-01	78	0.145571995	31
TCGA-TN-A7HI-01	140	0.941949817	82
TCGA-TN-A7HJ-01	141	0.524120258	80
TCGA-TN-A7HL-01	83	0.164503982	26
TCGA-TP-A8TT-01	234	0.074118398	160
TCGA-TP-A8TV-01	454	0.465176261	376
TCGA-TQ-A7RF-01	99	0.127582433	44
TCGA-TQ-A7RG-01	59	0.064545148	16
TCGA-TQ-A7RH-01	151	0.255346069	90
TCGA-TQ-A7RI-01	57	0.140044147	15
TCGA-TQ-A7RJ-01	67	0.071524175	24
TCGA-TQ-A7RK-01	97	0.112391422	41
TCGA-TQ-A7RM-01	177	0.390384535	98
TCGA-TQ-A7RN-01	51	0.106778485	10
TCGA-TQ-A7RO-01	76	0.174856127	26
TCGA-TQ-A7RP-01	47	0.169201973	6
TCGA-TQ-A7RQ-01	43	0.110425073	5
TCGA-TQ-A7RR-01	67	0.246808298	26
TCGA-TQ-A7RS-01	69	0.072456545	24
TCGA-TQ-A7RU-01	49	0.186489492	10
TCGA-TQ-A7RV-01	135	0.053044063	77
TCGA-TQ-A7RW-01	169	0.211289485	97
TCGA-TQ-A8XE-01	135	0.143596071	85
TCGA-TS-A7OU-01	161	0.101558107	99
TCGA-TS-A7OY-01	74	0.137206612	29
TCGA-TS-A7OZ-01	281	0.663455094	204
TCGA-TS-A7P0-01	195	0.624169586	137
TCGA-TS-A7P1-01	114	0.923552954	59
TCGA-TS-A7P3-01	136	0.067545948	88
TCGA-TS-A7P6-01	107	0.569811222	53
TCGA-TS-A7P7-01	255	0.861880577	170
TCGA-TS-A7P8-01	39	9.78E-06	7
TCGA-TS-A7PB-01	154	0.149402976	97
TCGA-TS-A8AF-01	288	0.522207471	198
TCGA-TS-A8AI-01	242	0.799991593	155
TCGA-TS-A8AS-01	40	0.040346214	7
TCGA-TS-A8AV-01	47	7.66E-05	6
TCGA-TS-A8AY-01	271	0.859870259	193
TCGA-TT-A6YJ-01	1558	0.939631851	1461
TCGA-TT-A6YK-01	54	0.158058219	16
TCGA-TT-A6YN-01	102	0.175449385	36
TCGA-TT-A6YO-01	304	0.000399946	242
TCGA-TT-A6YP-01	64	0.233592894	20
TCGA-UB-A7MA-01	235	0.504427017	124
TCGA-UB-A7MB-01	239	0.663267486	162
TCGA-UB-A7MC-01	133	0.456182163	61
TCGA-UB-A7MD-01	73	0.221256595	24
TCGA-UB-A7ME-01	143	0.659514773	68
TCGA-UB-A7MF-01	109	0.795925356	47
TCGA-UB-AA0U-01	91	0.515385969	37
TCGA-UB-AA0V-01	41	4.17E-05	8
TCGA-UC-A7PD-01	154	0.389375347	97
TCGA-UC-A7PF-01	102	0.253683349	47
TCGA-UC-A7PG-01	114	0.858466691	56
TCGA-UC-A7PI-01	85	0.148434882	31
TCGA-UD-AABY-01	152	0.056391147	89
TCGA-UD-AABZ-01	151	0.78607871	92
TCGA-UD-AAC1-01	79	0.327164385	40
TCGA-UD-AAC4-01	262	0.095044687	180
TCGA-UD-AAC5-01	312	0.5188752	219
TCGA-UD-AAC6-01	197	0.405558172	141
TCGA-UD-AAC7-01	204	0.752002157	131
TCGA-UE-A6QT-01	80	0.12430009	32
TCGA-UE-A6QU-01	386	0.726969954	240
TCGA-UF-A718-01	93	0.340899141	46
TCGA-UF-A719-01	276	0.818555621	176
TCGA-UF-A71A-01	257	0.680322087	145
TCGA-UF-A71B-01	111	0.401110454	45
TCGA-UF-A71D-01	151	0.470665622	67
TCGA-UF-A71E-01	148	0.717891881	67
TCGA-UF-A7J9-01	114	0.707839054	49
TCGA-UF-A7JA-01	143	0.404478913	72
TCGA-UF-A7JC-01	141	0.581332889	75
TCGA-UF-A7JD-01	195	0.615770847	113
TCGA-UF-A7JF-01	132	0.491578599	72
TCGA-UF-A7JH-01	353	0.612398744	236
TCGA-UF-A7JJ-01	89	0.119384386	38
TCGA-UF-A7JK-01	230	0.607903676	143
TCGA-UF-A7JO-01	88	0.354185943	27
TCGA-UF-A7JS-01	176	0.363633973	86
TCGA-UF-A7JT-01	97	0.106347674	45
TCGA-UF-A7JV-01	95	0.102953114	44
TCGA-UL-AAZ6-01	580	0.609725149	375
TCGA-UN-AAZ9-01	98	0.947698215	47
TCGA-UP-A6WW-01	119	0.947538943	60
TCGA-US-A774-01	45	0.000162252	8
TCGA-US-A776-01	96	0.559494158	39
TCGA-US-A779-01	108	0.191658704	62
TCGA-US-A77E-01	67	0.078976842	22
TCGA-US-A77G-01	74	0.145448604	26
TCGA-US-A77J-01	41	1.54E-05	8
TCGA-UT-A88C-01	84	0.305749618	40
TCGA-UT-A88D-01	93	0.038515243	41
TCGA-UT-A88E-01	242	0.687253982	163
TCGA-UT-A88G-01	151	0.98284291	81
TCGA-UT-A97Y-01	62	0.114916787	18
TCGA-UU-A93S-01	570	0.519179873	402
TCGA-UY-A78K-01	207	0.57662825	108
TCGA-UY-A78L-01	138	0.412290457	70
TCGA-UY-A78M-01	195	0.780544104	110
TCGA-UY-A78N-01	356	0.595105546	244
TCGA-UY-A78O-01	402	0.714733563	302
TCGA-UY-A78P-01	138	0.146337976	70
TCGA-UY-A8OB-01	334	0.911844074	211
TCGA-UY-A8OC-01	224	0.434005971	139
TCGA-UY-A8OD-01	224	0.870308549	132
TCGA-UY-A9PA-01	75	0.08111524	28
TCGA-UY-A9PB-01	184	0.632808591	102
TCGA-UY-A9PD-01	475	0.999835266	315
TCGA-UY-A9PE-01	328	0.651083082	183
TCGA-UY-A9PF-01	125	0.632573216	58
TCGA-UY-A9PH-01	225	0.631823596	134
TCGA-UZ-A9PJ-01	65	0.081880622	23
TCGA-UZ-A9PK-01	45	0.344655659	11
TCGA-UZ-A9PL-01	63	0.13856646	22
TCGA-UZ-A9PM-01	36	0.14816053	4
TCGA-UZ-A9PN-01	81	0.168948452	28
TCGA-UZ-A9PO-01	90	0.254956013	44
TCGA-UZ-A9PP-01	57	0.206165003	16
TCGA-UZ-A9PQ-01	180	0.946220495	102
TCGA-UZ-A9PR-01	57	0.081878273	17
TCGA-UZ-A9PS-01	79	0.157563625	34
TCGA-UZ-A9PU-01	58	0.17974234	14
TCGA-UZ-A9PV-01	93	0.892842009	40
TCGA-UZ-A9PX-01	61	0.799278423	17
TCGA-UZ-A9PZ-01	43	0.532514183	4
TCGA-UZ-A9Q0-01	62	0.284015354	21
TCGA-UZ-A9Q1-01	35	0.367396276	2
TCGA-V1-A8MF-01	131	0.088640023	74
TCGA-V1-A8MG-01	202	0.214198207	137
TCGA-V1-A8MJ-01	65	0.079286624	16
TCGA-V1-A8MK-01	111	4.46E-05	59
TCGA-V1-A8ML-01	82	0.015865493	37
TCGA-V1-A8MM-01	214	0.121859612	148
TCGA-V1-A8MU-01	109	0.052824881	60
TCGA-V1-A8WL-01	89	0.04965064	35
TCGA-V1-A8WN-01	69	0.011840592	30
TCGA-V1-A8WS-01	116	0.11921805	64
TCGA-V1-A8WV-01	148	0.633899203	77
TCGA-V1-A8WW-01	143	0.460509782	72
TCGA-V1-A8X3-01	59	0.061200922	19
TCGA-V1-A9O5-01	148	0.35192309	87
TCGA-V1-A9O7-01	109	0.24534473	53
TCGA-V1-A9O9-01	131	0.1199054	65
TCGA-V1-A9OA-01	88	0.166651465	38
TCGA-V1-A9OF-01	107	0.022328504	59
TCGA-V1-A9OH-01	72	0.093202579	23
TCGA-V1-A9OL-01	231	0.380601091	146
TCGA-V1-A9OQ-01	167	0.048210277	110
TCGA-V1-A9OT-01	115	0.05005643	56
TCGA-V1-A9OX-01	248	0.136961098	179
TCGA-V1-A9OY-01	104	0.022878707	51
TCGA-V1-A9Z7-01	358	0.200346409	280
TCGA-V1-A9Z8-01	136	0.094318093	72
TCGA-V1-A9Z9-01	175	0.062360655	119
TCGA-V1-A9ZG-01	177	0.026898059	119
TCGA-V1-A9ZI-01	134	0.204022801	71
TCGA-V1-A9ZK-01	99	0.075008133	46
TCGA-V1-A9ZR-01	150	0.072749344	91
TCGA-V3-A9ZX-01	73	0.203476848	34
TCGA-V3-A9ZY-01	61	0.058549246	20
TCGA-V4-A9E5-01	105	0.819312648	56
TCGA-V4-A9E7-01	114	0.947291945	63
TCGA-V4-A9E8-01	106	0.560570092	53
TCGA-V4-A9E9-01	92	0.104840822	38
TCGA-V4-A9EA-01	60	0.090558412	17
TCGA-V4-A9EC-01	39	0.030769526	5
TCGA-V4-A9ED-01	67	0.109729484	27
TCGA-V4-A9EE-01	70	0.258074541	30
TCGA-V4-A9EF-01	42	0.101158489	11
TCGA-V4-A9EH-01	85	0.021854703	37
TCGA-V4-A9EI-01	88	0.286780697	47
TCGA-V4-A9EJ-01	71	0.05814433	31
TCGA-V4-A9EK-01	156	0.646218391	88
TCGA-V4-A9EL-01	72	0.169047904	32
TCGA-V4-A9EM-01	48	0.430807949	11
TCGA-V4-A9EO-01	67	0.947655277	20
TCGA-V4-A9EQ-01	93	0.169414376	48
TCGA-V4-A9ES-01	98	0.99987896	53
TCGA-V4-A9ET-01	100	0.12283159	43
TCGA-V4-A9EU-01	129	0.261984361	77
TCGA-V4-A9EV-01	52	0.101189767	12
TCGA-V4-A9EW-01	37	0.299377892	3
TCGA-V4-A9EX-01	117	0.228602153	61
TCGA-V4-A9EY-01	59	0.009390164	22
TCGA-V4-A9EZ-01	88	0.874723026	39
TCGA-V4-A9F0-01	87	0.225543277	40
TCGA-V4-A9F1-01	105	0.621398697	55
TCGA-V4-A9F2-01	54	0.947194357	14
TCGA-V4-A9F3-01	49	0.236228061	13
TCGA-V4-A9F4-01	92	0.164198806	46
TCGA-V4-A9F5-01	116	0.933060188	63
TCGA-V4-A9F7-01	56	0.013805196	15
TCGA-V4-A9F8-01	71	0.23646163	34
TCGA-V5-A7RB-01	312	0.276179762	192
TCGA-V5-A7RC-01	236	0.908104521	135
TCGA-V5-A7RE-01	450	0.634830972	318
TCGA-V5-AASV-01	226	0.768810451	145
TCGA-V5-AASW-01	239	0.880303004	136
TCGA-V5-AASX-01	142	0.410069638	68
TCGA-V7-A7HQ-01	117	0.16731062	61
TCGA-V9-A7HT-01	70	0.841881484	25
TCGA-VB-A8QN-01	320	0.107549501	230
TCGA-VD-A8K7-01	44	0.027471816	11
TCGA-VD-A8K8-01	74	0.115726609	32
TCGA-VD-A8K9-01	87	0.11904742	40
TCGA-VD-A8KA-01	74	0.176918875	20
TCGA-VD-A8KB-01	84	0.094374781	39
TCGA-VD-A8KD-01	66	0.125199083	24
TCGA-VD-A8KE-01	62	0.11353204	21
TCGA-VD-A8KF-01	90	0.170136084	41
TCGA-VD-A8KG-01	141	0.145746611	83
TCGA-VD-A8KH-01	203	0.685412697	139
TCGA-VD-A8KI-01	88	0.201446195	44
TCGA-VD-A8KJ-01	1444	0.18735535	1359
TCGA-VD-A8KK-01	52	0.116514282	18
TCGA-VD-A8KL-01	64	0.67139353	27
TCGA-VD-A8KM-01	92	0.189081935	36
TCGA-VD-A8KN-01	76	0.120315369	29
TCGA-VD-A8KO-01	88	0.046345834	40
TCGA-VD-AA8M-01	81	0.020517964	32
TCGA-VD-AA8N-01	64	0.232767057	21
TCGA-VD-AA8O-01	94	0.913626572	46
TCGA-VD-AA8P-01	78	0.411618326	32
TCGA-VD-AA8Q-01	85	0.036781021	33
TCGA-VD-AA8R-01	43	0.000157849	7
TCGA-VD-AA8S-01	89	0.947551702	45
TCGA-VD-AA8T-01	95	0.176761053	53
TCGA-VF-A8A8-01	217	0.907311031	135
TCGA-VF-A8A9-01	94	0.472512259	39
TCGA-VF-A8AA-01	48	0.231325743	7
TCGA-VF-A8AB-01	150	0.413561878	86
TCGA-VF-A8AC-01	62	0.5258974	20
TCGA-VF-A8AD-01	113	0.558869036	52
TCGA-VF-A8AE-01	50	0.403159925	11
TCGA-VG-A8LO-01	476	0.50398816	326
TCGA-VM-A8C8-01	133	0.330578255	72
TCGA-VM-A8C9-01	59	0.062702733	26
TCGA-VM-A8CA-01	45	0.432549582	11
TCGA-VM-A8CB-01	68	0.240281547	19
TCGA-VM-A8CD-01	119	0.920747059	63
TCGA-VM-A8CE-01	57	0.0598635	16
TCGA-VM-A8CF-01	115	0.376061855	57
TCGA-VM-A8CH-01	49	0.017143193	14
TCGA-VN-A88I-01	57	0.00341898	18
TCGA-VN-A88K-01	114	0.186659866	62
TCGA-VN-A88L-01	104	0.042945565	57
TCGA-VN-A88M-01	92	0.068533429	40
TCGA-VN-A88N-01	67	0.017473201	21
TCGA-VN-A88O-01	66	0.066589411	21
TCGA-VN-A88P-01	142	0.170476359	94
TCGA-VN-A88Q-01	103	0.060647222	57
TCGA-VN-A88R-01	342	0.154938926	251
TCGA-VN-A943-01	365	0.135162052	302
TCGA-VP-A872-01	124	0.478403499	68
TCGA-VP-A875-01	176	0.640575253	109
TCGA-VP-A876-01	87	0.200396284	44
TCGA-VP-A878-01	150	0.073514005	94
TCGA-VP-A879-01	57	0.007891479	17
TCGA-VP-A87B-01	333	0.150034054	260
TCGA-VP-A87C-01	119	0.06477263	71
TCGA-VP-A87D-01	173	0.172426754	99
TCGA-VP-A87E-01	69	4.81E-05	29
TCGA-VP-A87H-01	83	0.69815536	43
TCGA-VP-A87J-01	117	0.063250111	60
TCGA-VP-A87K-01	99	0.376655535	49
TCGA-VP-AA1N-01	390	0.868798451	294
TCGA-VQ-A8DL-01	268	0.300597438	165
TCGA-VQ-A8DT-01	232	0.593818856	145
TCGA-VQ-A8DU-01	505	0.876030412	348
TCGA-VQ-A8DV-01	291	0.71733054	166
TCGA-VQ-A8DZ-01	389	0.757368301	265
TCGA-VQ-A8E0-01	581	0.851107514	388
TCGA-VQ-A8E2-01	328	0.619962096	202
TCGA-VQ-A8E3-01	186	0.42713319	110
TCGA-VQ-A8E7-01	226	0.269761372	124
TCGA-VQ-A8P2-01	203	0.050378017	133
TCGA-VQ-A8P3-01	693	0.021782839	516
TCGA-VQ-A8P5-01	324	0.731461111	193
TCGA-VQ-A8P8-01	107	0.055441494	47
TCGA-VQ-A8PB-01	85	0.10443992	30
TCGA-VQ-A8PC-01	153	0.446083436	87
TCGA-VQ-A8PD-01	57	0.063992122	19
TCGA-VQ-A8PE-01	521	0.753518163	327
TCGA-VQ-A8PF-01	67	0.107724046	20
TCGA-VQ-A8PH-01	379	0.523431365	239
TCGA-VQ-A8PJ-01	371	0.777116665	220
TCGA-VQ-A8PK-01	356	0.936373355	213
TCGA-VQ-A8PM-01	180	0.252639516	99
TCGA-VQ-A8PO-01	191	0.094545888	113
TCGA-VQ-A8PP-01	141	0.152706578	76
TCGA-VQ-A8PQ-01	110	6.95E-05	57
TCGA-VQ-A8PS-01	240	0.831757699	134
TCGA-VQ-A8PT-01	133	0.050971338	74
TCGA-VQ-A8PU-01	334	0.732068401	223
TCGA-VQ-A8PX-01	107	0.405365768	50
TCGA-VQ-A8PY-01	298	0.579213767	194
TCGA-VQ-A8PZ-01	102	0.250082309	51
TCGA-VQ-A91A-01	221	0.536115698	135
TCGA-VQ-A91D-01	127	0.078864223	71
TCGA-VQ-A91E-01	84	0.347755594	37
TCGA-VQ-A91K-01	380	0.040129468	260
TCGA-VQ-A91N-01	900	0.671592244	596
TCGA-VQ-A91Q-01	309	0.709635619	214
TCGA-VQ-A91S-01	317	0.874774065	212
TCGA-VQ-A91U-01	215	0.776098251	124
TCGA-VQ-A91V-01	210	0.609123445	125
TCGA-VQ-A91W-01	71	0.125459229	26
TCGA-VQ-A91X-01	293	0.590172324	176
TCGA-VQ-A91Y-01	242	0.482313876	135
TCGA-VQ-A91Z-01	297	0.999940224	193
TCGA-VQ-A922-01	1034	0.711260924	671
TCGA-VQ-A923-01	153	0.305551346	83
TCGA-VQ-A924-01	94	0.011718188	41
TCGA-VQ-A925-01	612	0.764638509	386
TCGA-VQ-A927-01	59	0.000282209	14
TCGA-VQ-A928-01	717	0.170345222	498
TCGA-VQ-A92D-01	1559	0.769183255	1091
TCGA-VQ-A94O-01	448	0.69705803	317
TCGA-VQ-A94P-01	73	0.000150273	27
TCGA-VQ-A94R-01	220	0.720682103	142
TCGA-VQ-A94T-01	203	0.561189674	128
TCGA-VQ-A94U-01	221	0.877592791	122
TCGA-VQ-AA64-01	321	0.613579762	212
TCGA-VQ-AA68-01	317	0.789567738	209
TCGA-VQ-AA69-01	69	0.000474228	25
TCGA-VQ-AA6A-01	367	0.721345267	230
TCGA-VQ-AA6B-01	173	0.64291642	97
TCGA-VQ-AA6D-01	1116	0.36368094	828
TCGA-VQ-AA6F-01	131	0.505903018	58
TCGA-VQ-AA6G-01	226	0.159238436	146
TCGA-VQ-AA6I-01	307	0.498698141	173
TCGA-VQ-AA6J-01	171	0.306634589	92
TCGA-VQ-AA6K-01	166	0.615321717	92
TCGA-VR-A8EO-01	159	0.668470499	84
TCGA-VR-A8EP-01	199	0.672619072	99
TCGA-VR-A8EQ-01	263	0.630855824	157
TCGA-VR-A8ER-01	217	0.378499353	126
TCGA-VR-A8ET-01	97	0.060235358	41
TCGA-VR-A8EU-01	471	0.559812683	305
TCGA-VR-A8EW-01	246	0.76531812	150
TCGA-VR-A8EX-01	237	0.598888941	130
TCGA-VR-A8EY-01	274	0.805313693	171
TCGA-VR-A8EZ-01	365	0.707248621	207
TCGA-VR-A8Q7-01	538	0.701011862	369
TCGA-VR-AA4D-01	178	0.709882028	98
TCGA-VR-AA4G-01	159	0.284423142	78
TCGA-VR-AA7B-01	361	0.680517069	213
TCGA-VR-AA7D-01	153	0.297970424	75
TCGA-VR-AA7I-01	202	0.615399185	117
TCGA-VS-A8EB-01	203	0.759212727	97
TCGA-VS-A8EC-01	597	0.489379317	421
TCGA-VS-A8EG-01	142	0.145221148	81
TCGA-VS-A8EH-01	263	0.641257685	158
TCGA-VS-A8EI-01	145	0.546268965	71
TCGA-VS-A8EJ-01	599	0.993459359	418
TCGA-VS-A8EL-01	188	0.381117346	120
TCGA-VS-A8Q8-01	86	0.321664203	29
TCGA-VS-A8Q9-01	168	0.29140377	89
TCGA-VS-A8QA-01	157	0.238570607	87
TCGA-VS-A8QC-01	156	0.530181928	80
TCGA-VS-A8QF-01	366	0.642261693	233
TCGA-VS-A8QH-01	179	0.411644046	108
TCGA-VS-A8QM-01	56	0.088626221	20
TCGA-VS-A94W-01	110	0.186249057	51
TCGA-VS-A94X-01	167	0.983490093	98
TCGA-VS-A94Y-01	308	0.93756426	188
TCGA-VS-A94Z-01	92	0.237357163	43
TCGA-VS-A950-01	99	0.628498762	41
TCGA-VS-A952-01	193	0.153877037	115
TCGA-VS-A953-01	295	0.771108536	188
TCGA-VS-A954-01	111	0.486289392	51
TCGA-VS-A957-01	110	0.270535681	53
TCGA-VS-A958-01	149	0.161511317	81
TCGA-VS-A959-01	102	0.555250408	49
TCGA-VS-A9U5-01	198	0.756736708	106
TCGA-VS-A9U6-01	171	0.409398148	91
TCGA-VS-A9U7-01	169	0.179153988	92
TCGA-VS-A9UA-01	97	0.234420845	49
TCGA-VS-A9UB-01	145	0.950827164	77
TCGA-VS-A9UC-01	143	0.354168259	76
TCGA-VS-A9UD-01	143	0.823366312	61
TCGA-VS-A9UH-01	82	0.280691951	30
TCGA-VS-A9UI-01	165	0.784775998	94
TCGA-VS-A9UJ-01	79	0.000974597	31
TCGA-VS-A9UL-01	153	0.647163985	81
TCGA-VS-A9UM-01	119	0.3292659	57
TCGA-VS-A9UO-01	195	0.7830405	104
TCGA-VS-A9UP-01	235	0.626050893	133
TCGA-VS-A9UQ-01	122	0.154444441	59
TCGA-VS-A9UR-01	106	0.947349855	50
TCGA-VS-A9UT-01	258	0.824788874	168
TCGA-VS-A9UU-01	104	0.503814807	57
TCGA-VS-A9UV-01	138	0.311158678	72
TCGA-VS-A9UY-01	174	0.201608882	84
TCGA-VS-A9UZ-01	98	0.054819783	45
TCGA-VS-A9V0-01	405	0.473463514	271
TCGA-VS-A9V1-01	81	0.152540889	28
TCGA-VS-A9V2-01	118	0.28226959	52
TCGA-VS-A9V3-01	119	0.380639652	59
TCGA-VS-A9V4-01	82	0.43077955	27
TCGA-VS-A9V5-01	116	0.132973801	62
TCGA-VS-AA62-01	82	0.103972859	29
TCGA-VT-A80G-01	640	0.958407651	485
TCGA-VT-A80J-01	252	0.531613136	163
TCGA-VT-AB3D-01	195	0.400827004	124
TCGA-VV-A829-01	76	0.287357144	28
TCGA-VV-A86M-01	62	0.131486868	22
TCGA-VW-A7QS-01	103	0.135449235	44
TCGA-VW-A8FI-01	125	0.191008633	55
TCGA-W2-A7H5-01	51	0.681628773	11
TCGA-W2-A7H7-01	109	0.823852394	42
TCGA-W2-A7HA-01	59	0.480497001	16
TCGA-W2-A7HB-01	99	0.759326421	44
TCGA-W2-A7HC-01	76	0.352356501	23
TCGA-W2-A7HD-01	85	0.791516965	34
TCGA-W2-A7HE-01	47	0.144594796	13
TCGA-W2-A7HF-01	77	0.947727536	26
TCGA-W2-A7HH-01	41	5.44E-05	8
TCGA-W2-A7UY-01	78	0.947542635	27
TCGA-W3-A824-06	102	0.111241543	50
TCGA-W3-A825-06	162	0.593910721	96
TCGA-W3-A828-06	138	0.234985739	80
TCGA-W3-AA1O-06	161	0.93716919	99
TCGA-W3-AA1Q-06	83	0.112347803	31
TCGA-W3-AA1R-06	132	0.641749097	60
TCGA-W3-AA1V-06	426	0.944522578	275
TCGA-W3-AA1W-06	80	0.282197734	30
TCGA-W3-AA21-06	117	0.550820832	64
TCGA-W4-A7U2-01	112	0.631109446	48
TCGA-W4-A7U3-01	69	0.473364992	24
TCGA-W4-A7U4-01	95	0.591363673	41
TCGA-W5-AA2G-01	148	0.571841031	84
TCGA-W5-AA2H-01	43	0.000151051	10
TCGA-W5-AA2I-01	85	0.850835875	32
TCGA-W5-AA2O-01	151	0.923327941	75
TCGA-W5-AA2Q-01	144	0.8223444	76
TCGA-W5-AA2R-01	104	0.278700829	46
TCGA-W5-AA2T-01	213	0.949507778	124
TCGA-W5-AA2U-01	154	0.948041613	88
TCGA-W5-AA2W-01	103	0.311545091	43
TCGA-W5-AA2X-01	218	0.724108605	125
TCGA-W5-AA2Z-01	70	0.4080807	25
TCGA-W5-AA30-01	136	0.640645278	73
TCGA-W5-AA31-01	406	0.654989047	332
TCGA-W5-AA33-01	98	0.227421852	50
TCGA-W5-AA34-01	73	0.521636106	22
TCGA-W5-AA36-01	150	0.836558451	97
TCGA-W5-AA38-01	64	0.837618512	16
TCGA-W5-AA39-01	119	0.315944523	61
TCGA-W6-AA0S-01	146	0.947122798	77
TCGA-W8-A86G-01	106	0.311253225	58
TCGA-W9-A837-01	56	0.100358782	13
TCGA-WA-A7GZ-01	378	0.68349078	256
TCGA-WA-A7H4-01	72	0.197421748	20
TCGA-WB-A80K-01	69	0.172485676	26
TCGA-WB-A80L-01	79	0.947045369	31
TCGA-WB-A80M-01	97	0.867945559	31
TCGA-WB-A80N-01	69	0.101247951	23
